year,genus,species,weight,plot_type
1986,Dipodomys,merriami,48,Short-term Krat Exclosure
1986,Dipodomys,ordii,NA,Control
1986,Dipodomys,merriami,39,Control
1986,Dipodomys,merriami,47,Short-term Krat Exclosure
1986,Dipodomys,ordii,NA,Control
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,41,Rodent Exclosure
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,ordii,53,Control
1986,Dipodomys,ordii,49,Control
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,39,Short-term Krat Exclosure
1986,Dipodomys,ordii,51,Control
1986,Dipodomys,ordii,54,Short-term Krat Exclosure
1986,Dipodomys,merriami,51,Control
1986,Dipodomys,merriami,52,Control
1986,Dipodomys,merriami,37,Control
1986,Dipodomys,merriami,45,Rodent Exclosure
1986,Dipodomys,merriami,53,Control
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,merriami,37,Control
1986,Dipodomys,ordii,59,Rodent Exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,ordii,55,Short-term Krat Exclosure
1986,Dipodomys,spectabilis,12,Control
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,ordii,44,Control
1986,Dipodomys,spectabilis,126,Control
1986,Dipodomys,merriami,42,Spectab exclosure
1986,Dipodomys,ordii,52,Control
1986,Dipodomys,spectabilis,NA,Control
1986,Dipodomys,merriami,40,Control
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,spectabilis,131,Spectab exclosure
1986,Dipodomys,ordii,54,Control
1986,Dipodomys,merriami,48,Spectab exclosure
1986,Dipodomys,merriami,47,Short-term Krat Exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,spectabilis,116,Control
1986,Dipodomys,spectabilis,156,Spectab exclosure
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,44,Rodent Exclosure
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,ordii,68,Control
1986,Dipodomys,spectabilis,NA,Spectab exclosure
1986,Dipodomys,spectabilis,130,Control
1986,Dipodomys,merriami,38,Control
1986,Dipodomys,ordii,56,Rodent Exclosure
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,spectabilis,124,Control
1986,Dipodomys,merriami,41,Rodent Exclosure
1986,Dipodomys,spectabilis,131,Control
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,spectabilis,147,Control
1986,Dipodomys,merriami,43,Spectab exclosure
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,merriami,51,Spectab exclosure
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,spectabilis,134,Spectab exclosure
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,47,Spectab exclosure
1986,Dipodomys,merriami,40,Control
1986,Dipodomys,ordii,49,Control
1986,Dipodomys,merriami,52,Control
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,ordii,55,Control
1986,Dipodomys,merriami,39,Control
1986,Dipodomys,spectabilis,120,Control
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,merriami,40,Rodent Exclosure
1986,Dipodomys,ordii,57,Control
1986,Dipodomys,merriami,52,Control
1986,Dipodomys,merriami,52,Control
1986,Dipodomys,merriami,30,Control
1986,Dipodomys,merriami,42,Short-term Krat Exclosure
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,ordii,53,Short-term Krat Exclosure
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,54,Short-term Krat Exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,spectabilis,125,Control
1986,Dipodomys,merriami,53,Rodent Exclosure
1986,Dipodomys,merriami,47,Spectab exclosure
1986,Dipodomys,spectabilis,120,Control
1986,Dipodomys,spectabilis,130,Spectab exclosure
1986,Dipodomys,ordii,57,Control
1986,Dipodomys,merriami,41,Rodent Exclosure
1986,Dipodomys,spectabilis,150,Control
1986,Dipodomys,ordii,58,Rodent Exclosure
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,merriami,26,Control
1986,Dipodomys,merriami,42,Rodent Exclosure
1986,Dipodomys,spectabilis,74,Control
1986,Dipodomys,ordii,50,Control
1986,Dipodomys,spectabilis,157,Spectab exclosure
1986,Dipodomys,spectabilis,125,Control
1986,Dipodomys,merriami,52,Rodent Exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,48,Short-term Krat Exclosure
1986,Dipodomys,merriami,22,Spectab exclosure
1986,Dipodomys,merriami,42,Spectab exclosure
1986,Dipodomys,ordii,54,Rodent Exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,spectabilis,135,Spectab exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,sp.,NA,Control
1986,Dipodomys,spectabilis,125,Spectab exclosure
1986,Dipodomys,merriami,43,Rodent Exclosure
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,spectabilis,129,Spectab exclosure
1986,Dipodomys,ordii,24,Rodent Exclosure
1986,Dipodomys,spectabilis,124,Control
1986,Dipodomys,merriami,52,Short-term Krat Exclosure
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,merriami,52,Spectab exclosure
1986,Dipodomys,ordii,51,Spectab exclosure
1986,Dipodomys,spectabilis,125,Control
1986,Dipodomys,ordii,26,Rodent Exclosure
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,merriami,49,Spectab exclosure
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,merriami,40,Control
1986,Dipodomys,merriami,26,Spectab exclosure
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,45,Rodent Exclosure
1986,Dipodomys,merriami,44,Rodent Exclosure
1986,Dipodomys,merriami,39,Rodent Exclosure
1986,Dipodomys,merriami,44,Short-term Krat Exclosure
1986,Dipodomys,merriami,39,Control
1986,Dipodomys,spectabilis,118,Control
1986,Dipodomys,ordii,48,Control
1986,Dipodomys,merriami,39,Control
1986,Dipodomys,merriami,26,Short-term Krat Exclosure
1986,Dipodomys,merriami,52,Short-term Krat Exclosure
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,merriami,37,Control
1986,Dipodomys,merriami,50,Short-term Krat Exclosure
1986,Dipodomys,ordii,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,merriami,37,Control
1986,Dipodomys,ordii,52,Control
1986,Dipodomys,ordii,52,Short-term Krat Exclosure
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,ordii,53,Short-term Krat Exclosure
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,42,Rodent Exclosure
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,spectabilis,114,Control
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,spectabilis,115,Control
1986,Dipodomys,spectabilis,144,Control
1986,Dipodomys,ordii,59,Rodent Exclosure
1986,Dipodomys,spectabilis,134,Spectab exclosure
1986,Dipodomys,merriami,43,Spectab exclosure
1986,Dipodomys,merriami,NA,Control
1986,Dipodomys,merriami,45,Rodent Exclosure
1986,Dipodomys,merriami,46,Spectab exclosure
1986,Dipodomys,spectabilis,128,Control
1986,Dipodomys,ordii,50,Control
1986,Dipodomys,spectabilis,121,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,52,Spectab exclosure
1986,Dipodomys,merriami,43,Spectab exclosure
1986,Dipodomys,merriami,37,Control
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,spectabilis,84,Spectab exclosure
1986,Dipodomys,spectabilis,129,Spectab exclosure
1986,Dipodomys,spectabilis,103,Control
1986,Dipodomys,merriami,43,Rodent Exclosure
1986,Dipodomys,spectabilis,152,Spectab exclosure
1986,Dipodomys,ordii,38,Rodent Exclosure
1986,Dipodomys,merriami,NA,Control
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,spectabilis,123,Control
1986,Dipodomys,ordii,39,Rodent Exclosure
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,merriami,47,Spectab exclosure
1986,Dipodomys,merriami,24,Control
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,NA,Control
1986,Dipodomys,merriami,47,Short-term Krat Exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,32,Short-term Krat Exclosure
1986,Dipodomys,merriami,50,Rodent Exclosure
1986,Dipodomys,merriami,38,Rodent Exclosure
1986,Dipodomys,spectabilis,119,Control
1986,Dipodomys,merriami,41,Control
1986,Dipodomys,merriami,42,Short-term Krat Exclosure
1986,Dipodomys,merriami,35,Control
1986,Dipodomys,ordii,52,Control
1986,Dipodomys,ordii,61,Control
1986,Dipodomys,merriami,40,Control
1986,Dipodomys,merriami,24,Rodent Exclosure
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,ordii,55,Short-term Krat Exclosure
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,merriami,36,Control
1986,Dipodomys,merriami,26,Control
1986,Dipodomys,merriami,52,Short-term Krat Exclosure
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,43,Rodent Exclosure
1986,Dipodomys,ordii,45,Rodent Exclosure
1986,Dipodomys,merriami,41,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,40,Control
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,ordii,52,Control
1986,Dipodomys,ordii,58,Control
1986,Dipodomys,merriami,42,Spectab exclosure
1986,Dipodomys,ordii,49,Spectab exclosure
1986,Dipodomys,spectabilis,121,Spectab exclosure
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,ordii,59,Rodent Exclosure
1986,Dipodomys,merriami,50,Rodent Exclosure
1986,Dipodomys,merriami,36,Control
1986,Dipodomys,merriami,41,Spectab exclosure
1986,Dipodomys,ordii,22,Control
1986,Dipodomys,merriami,45,Rodent Exclosure
1986,Dipodomys,spectabilis,152,Spectab exclosure
1986,Dipodomys,merriami,53,Control
1986,Dipodomys,merriami,39,Control
1986,Dipodomys,spectabilis,129,Spectab exclosure
1986,Dipodomys,spectabilis,116,Control
1986,Dipodomys,merriami,48,Short-term Krat Exclosure
1986,Dipodomys,merriami,42,Rodent Exclosure
1986,Dipodomys,merriami,32,Spectab exclosure
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,46,Spectab exclosure
1986,Dipodomys,ordii,57,Control
1986,Dipodomys,merriami,45,Short-term Krat Exclosure
1986,Dipodomys,ordii,44,Rodent Exclosure
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,48,Spectab exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,ordii,45,Short-term Krat Exclosure
1986,Dipodomys,merriami,37,Control
1986,Dipodomys,merriami,39,Rodent Exclosure
1986,Dipodomys,ordii,45,Control
1986,Dipodomys,spectabilis,123,Control
1986,Dipodomys,ordii,42,Control
1986,Dipodomys,merriami,36,Control
1986,Dipodomys,merriami,42,Short-term Krat Exclosure
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,merriami,48,Rodent Exclosure
1986,Dipodomys,merriami,55,Control
1986,Dipodomys,merriami,34,Rodent Exclosure
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,merriami,30,Control
1986,Dipodomys,ordii,54,Control
1986,Dipodomys,ordii,53,Short-term Krat Exclosure
1986,Dipodomys,merriami,41,Control
1986,Dipodomys,merriami,35,Control
1986,Dipodomys,merriami,45,Short-term Krat Exclosure
1986,Dipodomys,merriami,39,Control
1986,Dipodomys,ordii,54,Control
1986,Dipodomys,merriami,43,Rodent Exclosure
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,spectabilis,64,Control
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,merriami,24,Rodent Exclosure
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,ordii,46,Spectab exclosure
1986,Dipodomys,merriami,52,Rodent Exclosure
1986,Dipodomys,merriami,29,Control
1986,Dipodomys,ordii,53,Control
1986,Dipodomys,ordii,29,Control
1986,Dipodomys,merriami,40,Spectab exclosure
1986,Dipodomys,ordii,51,Control
1986,Dipodomys,spectabilis,157,Control
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,24,Control
1986,Dipodomys,merriami,44,Rodent Exclosure
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,ordii,58,Rodent Exclosure
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,merriami,45,Short-term Krat Exclosure
1986,Dipodomys,spectabilis,125,Spectab exclosure
1986,Dipodomys,merriami,24,Control
1986,Dipodomys,spectabilis,134,Control
1986,Dipodomys,merriami,40,Spectab exclosure
1986,Dipodomys,merriami,49,Short-term Krat Exclosure
1986,Dipodomys,spectabilis,129,Control
1986,Dipodomys,merriami,44,Spectab exclosure
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,30,Control
1986,Dipodomys,merriami,36,Control
1986,Dipodomys,merriami,41,Rodent Exclosure
1986,Dipodomys,merriami,35,Control
1986,Dipodomys,merriami,47,Spectab exclosure
1986,Dipodomys,ordii,44,Rodent Exclosure
1986,Dipodomys,merriami,29,Long-term Krat Exclosure
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,spectabilis,156,Spectab exclosure
1986,Dipodomys,merriami,41,Control
1986,Dipodomys,ordii,48,Control
1986,Dipodomys,merriami,50,Control
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,merriami,41,Control
1986,Dipodomys,spectabilis,126,Control
1986,Dipodomys,ordii,44,Short-term Krat Exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,48,Short-term Krat Exclosure
1986,Dipodomys,merriami,55,Rodent Exclosure
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,32,Short-term Krat Exclosure
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,spectabilis,80,Control
1986,Dipodomys,merriami,44,Short-term Krat Exclosure
1986,Dipodomys,merriami,41,Rodent Exclosure
1986,Dipodomys,ordii,60,Control
1986,Dipodomys,merriami,51,Control
1986,Dipodomys,ordii,56,Short-term Krat Exclosure
1986,Dipodomys,merriami,42,Rodent Exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,ordii,63,Spectab exclosure
1986,Dipodomys,merriami,50,Rodent Exclosure
1986,Dipodomys,merriami,34,Control
1986,Dipodomys,spectabilis,150,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,spectabilis,94,Control
1986,Dipodomys,merriami,NA,Control
1986,Dipodomys,merriami,66,Control
1986,Dipodomys,merriami,31,Control
1986,Dipodomys,spectabilis,130,Control
1986,Dipodomys,spectabilis,98,Spectab exclosure
1986,Dipodomys,merriami,40,Control
1986,Dipodomys,merriami,27,Rodent Exclosure
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,42,Rodent Exclosure
1986,Dipodomys,spectabilis,NA,Control
1986,Dipodomys,merriami,49,Spectab exclosure
1986,Dipodomys,merriami,48,Spectab exclosure
1986,Dipodomys,merriami,45,Rodent Exclosure
1986,Dipodomys,merriami,40,Control
1986,Dipodomys,merriami,47,Spectab exclosure
1986,Dipodomys,merriami,45,Short-term Krat Exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,51,Spectab exclosure
1986,Dipodomys,ordii,50,Rodent Exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,55,Short-term Krat Exclosure
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,merriami,25,Rodent Exclosure
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,merriami,42,Short-term Krat Exclosure
1986,Dipodomys,merriami,44,Rodent Exclosure
1986,Dipodomys,ordii,50,Short-term Krat Exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,40,Control
1986,Dipodomys,merriami,53,Control
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,ordii,52,Control
1986,Dipodomys,ordii,35,Short-term Krat Exclosure
1986,Dipodomys,merriami,44,Short-term Krat Exclosure
1986,Dipodomys,merriami,49,Short-term Krat Exclosure
1986,Dipodomys,merriami,23,Rodent Exclosure
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,merriami,42,Rodent Exclosure
1986,Dipodomys,merriami,20,Control
1986,Dipodomys,ordii,NA,Short-term Krat Exclosure
1986,Dipodomys,merriami,31,Control
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,52,Rodent Exclosure
1986,Dipodomys,spectabilis,137,Control
1986,Dipodomys,ordii,50,Control
1986,Dipodomys,merriami,46,Rodent Exclosure
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,spectabilis,151,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,48,Rodent Exclosure
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,spectabilis,128,Control
1986,Dipodomys,merriami,39,Control
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,41,Rodent Exclosure
1986,Dipodomys,spectabilis,118,Spectab exclosure
1986,Dipodomys,spectabilis,118,Control
1986,Dipodomys,merriami,45,Spectab exclosure
1986,Dipodomys,ordii,55,Control
1986,Dipodomys,spectabilis,150,Spectab exclosure
1986,Dipodomys,merriami,46,Spectab exclosure
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,spectabilis,127,Control
1986,Dipodomys,merriami,54,Spectab exclosure
1986,Dipodomys,ordii,51,Rodent Exclosure
1986,Dipodomys,merriami,47,Spectab exclosure
1986,Dipodomys,merriami,20,Control
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,34,Short-term Krat Exclosure
1986,Dipodomys,merriami,43,Short-term Krat Exclosure
1986,Dipodomys,merriami,41,Rodent Exclosure
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,NA,Short-term Krat Exclosure
1986,Dipodomys,ordii,54,Short-term Krat Exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,ordii,63,Control
1986,Dipodomys,merriami,31,Short-term Krat Exclosure
1986,Dipodomys,merriami,54,Control
1986,Dipodomys,merriami,32,Control
1986,Dipodomys,merriami,47,Control
1986,Dipodomys,merriami,49,Short-term Krat Exclosure
1986,Dipodomys,merriami,26,Control
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,45,Rodent Exclosure
1986,Dipodomys,ordii,NA,Control
1986,Dipodomys,merriami,31,Rodent Exclosure
1986,Dipodomys,merriami,53,Control
1986,Dipodomys,spectabilis,102,Control
1986,Dipodomys,spectabilis,134,Control
1986,Dipodomys,ordii,62,Rodent Exclosure
1986,Dipodomys,merriami,53,Spectab exclosure
1986,Dipodomys,merriami,27,Rodent Exclosure
1986,Dipodomys,ordii,51,Control
1986,Dipodomys,merriami,40,Spectab exclosure
1986,Dipodomys,spectabilis,131,Spectab exclosure
1986,Dipodomys,spectabilis,148,Control
1986,Dipodomys,merriami,43,Rodent Exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,41,Control
1986,Dipodomys,ordii,49,Control
1986,Dipodomys,spectabilis,124,Control
1986,Dipodomys,merriami,42,Control
1986,Dipodomys,merriami,42,Rodent Exclosure
1986,Dipodomys,merriami,50,Spectab exclosure
1986,Dipodomys,merriami,49,Spectab exclosure
1986,Dipodomys,merriami,37,Spectab exclosure
1986,Dipodomys,merriami,51,Spectab exclosure
1986,Dipodomys,merriami,51,Short-term Krat Exclosure
1986,Dipodomys,spectabilis,136,Control
1986,Dipodomys,merriami,43,Spectab exclosure
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,36,Short-term Krat Exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,48,Control
1986,Dipodomys,merriami,42,Short-term Krat Exclosure
1986,Dipodomys,merriami,49,Short-term Krat Exclosure
1986,Dipodomys,ordii,46,Short-term Krat Exclosure
1986,Dipodomys,merriami,41,Rodent Exclosure
1986,Dipodomys,ordii,38,Control
1986,Dipodomys,merriami,42,Rodent Exclosure
1986,Dipodomys,ordii,34,Short-term Krat Exclosure
1986,Dipodomys,merriami,37,Rodent Exclosure
1986,Dipodomys,merriami,48,Short-term Krat Exclosure
1986,Dipodomys,merriami,35,Short-term Krat Exclosure
1986,Dipodomys,merriami,51,Control
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,45,Control
1986,Dipodomys,merriami,51,Control
1986,Dipodomys,merriami,49,Short-term Krat Exclosure
1986,Dipodomys,merriami,52,Control
1986,Dipodomys,merriami,29,Short-term Krat Exclosure
1986,Dipodomys,merriami,44,Short-term Krat Exclosure
1986,Dipodomys,ordii,38,Short-term Krat Exclosure
1986,Dipodomys,ordii,18,Control
1986,Dipodomys,merriami,43,Control
1986,Dipodomys,merriami,33,Control
1986,Dipodomys,merriami,40,Rodent Exclosure
1986,Dipodomys,merriami,44,Control
1986,Dipodomys,ordii,69,Control
1986,Dipodomys,ordii,54,Short-term Krat Exclosure
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,merriami,37,Control
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,merriami,46,Control
1986,Dipodomys,spectabilis,NA,Short-term Krat Exclosure
1986,Dipodomys,ordii,62,Spectab exclosure
1986,Dipodomys,merriami,49,Control
1986,Dipodomys,ordii,49,Short-term Krat Exclosure
